Sentence #,Word,Tag
Sentence: 9,of,O
Sentence: 9,the,O
Sentence: 9,as-synthesized,O
Sentence: 9,graphene,B-Material
Sentence: 9,oxide,I-Material
Sentence: 9,in,O
Sentence: 9,deionized,B-Material-Descriptor
Sentence: 9,water,B-Material
Sentence: 9,at,O
Sentence: 9,a,O
Sentence: 9,concentration,B-Property-Type
Sentence: 9,of,O
Sentence: 9,1,B-Number
Sentence: 9,mg,B-Property-Unit
Sentence: 9,ml-1,I-Property-Unit
Sentence: 9,was,O
Sentence: 9,prepared,B-Operation
Sentence: 9,with,O
Sentence: 9,the,O
Sentence: 9,aid,O
Sentence: 9,of,O
Sentence: 9,ultrasonication,B-Operation
Sentence: 9,(,O
Sentence: 9,20,B-Number
Sentence: 9,kHz,B-Apparatus-Unit
Sentence: 9,ultrasound,B-Apparatus-Descriptor
Sentence: 9,probe,B-Synthesis-Apparatus
Sentence: 9,),O
Sentence: 9,for,O
Sentence: 9,about,O
Sentence: 9,15,B-Number
Sentence: 9,min,B-Condition-Unit
Sentence: 9,until,O
Sentence: 9,stabilization,B-Operation
Sentence: 9,and,O
Sentence: 9,browning,B-Material-Descriptor
Sentence: 9,of,O
Sentence: 9,the,O
Sentence: 9,dispersion,B-Material
Sentence: 9,,I-Material
Sentence: 9,.,O
Sentence: 10,10.1016,O
Sentence: 10,/,O
Sentence: 10,j.mseb.2015.12.003,O
Sentence: 11,Sb2MoO6,B-Material
Sentence: 11,",",O
Sentence: 11,Bi2MoO6,B-Material
Sentence: 11,",",O
Sentence: 11,Sb2WO6,B-Material
Sentence: 11,",",O
Sentence: 11,and,O
Sentence: 11,Bi2WO6,B-Material
Sentence: 11,flake,B-Property-Misc
Sentence: 11,-,I-Property-Misc
Sentence: 11,like,I-Property-Misc
Sentence: 11,crystals,I-Property-Misc
Sentence: 11,:,O
Sentence: 11,Generalized,O
Sentence: 11,hydrothermal,B-Meta
Sentence: 11,synthesis,I-Meta
Sentence: 11,and,O
Sentence: 11,the,O
Sentence: 11,applications,O
Sentence: 11,of,O
Sentence: 11,Bi2WO6,B-Material
Sentence: 11,and,O
Sentence: 11,Bi2MoO6,B-Material
Sentence: 11,as,O
Sentence: 11,red,O
Sentence: 11,phosphors,O
Sentence: 11,doped,O
Sentence: 11,with,O
Sentence: 11,Eu3+,B-Nonrecipe-Material
Sentence: 11,ions,O
Sentence: 12,All,O
Sentence: 12,chemicals,B-Material
Sentence: 12,are,O
Sentence: 12,of,O
Sentence: 12,analytical,B-Material-Descriptor
Sentence: 12,grade,I-Material-Descriptor
Sentence: 12,and,O
Sentence: 12,used,B-Operation
Sentence: 12,as,O
Sentence: 12,received,O
Sentence: 12,without,O
Sentence: 12,further,O
Sentence: 12,purification,O
Sentence: 12,.,O
Sentence: 13,In,O
Sentence: 13,this,O
Sentence: 13,work,O
Sentence: 13,",",O
Sentence: 13,for,O
Sentence: 13,the,O
Sentence: 13,sake,O
Sentence: 13,of,O
Sentence: 13,obtaining,B-Operation
Sentence: 13,a,O
Sentence: 13,series,O
Sentence: 13,of,O
Sentence: 13,Sb2MoO6,B-Material
Sentence: 13,",",O
Sentence: 13,Bi2MoO6,B-Material
Sentence: 13,",",O
Sentence: 13,Sb2WO6,B-Material
Sentence: 13,",",O
Sentence: 13,and,O
Sentence: 13,Bi2WO6,B-Material
Sentence: 13,samples,O
Sentence: 13,",",O
Sentence: 13,all,O
Sentence: 13,experiments,O
Sentence: 13,were,O
Sentence: 13,carried,B-Operation
Sentence: 13,out,O
Sentence: 13,in,O
Sentence: 13,a,O
Sentence: 13,50,B-Number
Sentence: 13,mL,B-Apparatus-Unit
Sentence: 13,Teflon,B-Apparatus-Descriptor
Sentence: 13,-,I-Apparatus-Descriptor
Sentence: 13,lined,I-Apparatus-Descriptor
Sentence: 13,stainless,I-Apparatus-Descriptor
Sentence: 13,steel,I-Apparatus-Descriptor
Sentence: 13,autoclave,B-Synthesis-Apparatus
Sentence: 13,at,O
Sentence: 13,180,B-Number
Sentence: 13,degC,B-Condition-Unit
Sentence: 13,for,O
Sentence: 13,12,B-Number
Sentence: 13,h,B-Condition-Unit
Sentence: 13,by,O
Sentence: 13,simply,O
Sentence: 13,adjusting,B-Operation
Sentence: 13,the,O
Sentence: 13,initial,B-Amount-Unit
Sentence: 13,molar,I-Amount-Unit
Sentence: 13,ratios,I-Amount-Unit
Sentence: 13,of,O
Sentence: 13,SbCl3,B-Material
Sentence: 13,-,O
Sentence: 13,to,O
Sentence: 13,-,O
Sentence: 13,NaOH,B-Material
Sentence: 13,(,O
Sentence: 13,or,O
Sentence: 13,BiCl3,B-Material
Sentence: 13,-,O
Sentence: 13,to,O
Sentence: 13,-,O
Sentence: 13,NaOH,B-Material
Sentence: 13,),O
Sentence: 13,while,O
Sentence: 13,keeping,O
Sentence: 13,the,O
Sentence: 13,initial,B-Amount-Unit
Sentence: 13,molar,I-Amount-Unit
Sentence: 13,ratio,I-Amount-Unit
Sentence: 13,of,O
Sentence: 13,SbCl3,B-Material
Sentence: 13,-,O
Sentence: 13,to,O
Sentence: 13,-,O
Sentence: 13,Na2MoO4,B-Material
Sentence: 13,(,O
Sentence: 13,BiCl3,B-Material
Sentence: 13,-,O
Sentence: 13,to,O
Sentence: 13,-,O
Sentence: 13,Na2MoO4,B-Material
Sentence: 13,",",O
Sentence: 13,SbCl3,B-Material
Sentence: 13,-,O
Sentence: 13,to,O
Sentence: 13,-,O
Sentence: 13,Na2WO4,B-Material
Sentence: 13,",",O
Sentence: 13,or,O
Sentence: 13,BiCl3,B-Material
Sentence: 13,-,O
Sentence: 13,to,O
Sentence: 13,-,O
Sentence: 13,Na2WO4,B-Material
Sentence: 13,),O
Sentence: 13,as,O
Sentence: 13,2,B-Number
Sentence: 13,:,I-Number
Sentence: 13,1,I-Number
Sentence: 13,.,O
Sentence: 14,SbCl3,B-Material
Sentence: 14,(,O
Sentence: 14,2,B-Number
Sentence: 14,mmol,B-Amount-Unit
Sentence: 14,),O
Sentence: 14,and,O
Sentence: 14,Na2MoO4*2H2O,B-Material
Sentence: 14,(,O
Sentence: 14,1,B-Number
Sentence: 14,mmol,B-Amount-Unit
Sentence: 14,),O
Sentence: 14,were,O
Sentence: 14,in,O
Sentence: 14,turn,O
Sentence: 14,added,B-Operation
Sentence: 14,into,O
Sentence: 14,20,B-Number
Sentence: 14,mL,B-Amount-Unit
Sentence: 14,distilled,B-Material-Descriptor
Sentence: 14,H2O,B-Material
Sentence: 14,under,O
Sentence: 14,magnetic,B-Condition-Misc
Sentence: 14,stirring,B-Operation
Sentence: 14,",",O
Sentence: 14,resulting,B-Operation
Sentence: 14,in,O
Sentence: 14,dark,B-Material-Descriptor
Sentence: 14,green,I-Material-Descriptor
Sentence: 14,precipitates,B-Material
Sentence: 14,.,O
Sentence: 15,After,O
Sentence: 15,being,O
Sentence: 15,stirred,B-Operation
Sentence: 15,for,O
Sentence: 15,20,B-Number
Sentence: 15,min,B-Condition-Unit
Sentence: 15,",",O
Sentence: 15,aqueous,B-Material
Sentence: 15,solution,I-Material
Sentence: 15,(,O
Sentence: 15,20,B-Number
Sentence: 15,mL,B-Amount-Unit
Sentence: 15,),O
Sentence: 15,containing,O
Sentence: 15,4,B-Number
Sentence: 15,mmol,B-Amount-Unit
Sentence: 15,NaOH,B-Material
Sentence: 15,was,O
Sentence: 15,gradually,O
Sentence: 15,poured,B-Operation
Sentence: 15,into,O
Sentence: 15,the,O
Sentence: 15,above,O
Sentence: 15,suspension,B-Material
Sentence: 15,.,O
Sentence: 16,Next,O
Sentence: 16,",",O
Sentence: 16,the,O
Sentence: 16,above,O
Sentence: 16,suspension,B-Material
Sentence: 16,was,O
Sentence: 16,transferred,B-Operation
Sentence: 16,into,O
Sentence: 16,a,O
Sentence: 16,50,B-Number
Sentence: 16,mL,B-Apparatus-Unit
Sentence: 16,Teflon,B-Apparatus-Descriptor
Sentence: 16,-,I-Apparatus-Descriptor
Sentence: 16,lined,I-Apparatus-Descriptor
Sentence: 16,stainless,I-Apparatus-Descriptor
Sentence: 16,steel,I-Apparatus-Descriptor
Sentence: 16,autoclave,B-Synthesis-Apparatus
Sentence: 16,",",O
Sentence: 16,which,O
Sentence: 16,was,O
Sentence: 16,then,O
Sentence: 16,sealed,B-Operation
Sentence: 16,and,O
Sentence: 16,kept,B-Operation
Sentence: 16,at,O
Sentence: 16,180,B-Number
Sentence: 16,degC,B-Condition-Unit
Sentence: 16,in,O
Sentence: 16,an,O
Sentence: 16,electrical,B-Synthesis-Apparatus
Sentence: 16,oven,I-Synthesis-Apparatus
Sentence: 16,.,O
Sentence: 17,After,O
Sentence: 17,12,B-Number
Sentence: 17,h,B-Condition-Unit
Sentence: 17,",",O
Sentence: 17,the,O
Sentence: 17,resulting,O
Sentence: 17,dark,B-Material-Descriptor
Sentence: 17,green,I-Material-Descriptor
Sentence: 17,product,B-Material
Sentence: 17,was,O
Sentence: 17,filtered,B-Operation
Sentence: 17,off,O
Sentence: 17,",",O
Sentence: 17,washed,B-Operation
Sentence: 17,with,O
Sentence: 17,distilled,B-Material-Descriptor
Sentence: 17,water,B-Material
Sentence: 17,and,O
Sentence: 17,absolute,B-Material-Descriptor
Sentence: 17,ethanol,B-Material
Sentence: 17,for,O
Sentence: 17,several,B-Condition-Misc
Sentence: 17,times,I-Condition-Misc
Sentence: 17,",",O
Sentence: 17,and,O
Sentence: 17,then,O
Sentence: 17,dried,B-Operation
Sentence: 17,under,O
Sentence: 17,vacuum,B-Condition-Misc
Sentence: 17,at,O
Sentence: 17,60,B-Number
Sentence: 17,degC,B-Condition-Unit
Sentence: 17,for,O
Sentence: 17,6,B-Number
Sentence: 17,h,B-Condition-Unit
Sentence: 17,,I-Condition-Unit
Sentence: 17,.,O
Sentence: 18,10.1016,O
Sentence: 18,/,O
Sentence: 18,j.electacta.2012.10.092,O
Sentence: 19,Temperature,O
Sentence: 19,effect,O
Sentence: 19,on,O
Sentence: 19,spinel,B-Property-Misc
Sentence: 19,Li4Ti5O12,B-Material
Sentence: 19,as,O
Sentence: 19,anode,O
Sentence: 19,materials,O
Sentence: 19,for,O
Sentence: 19,lithium,O
Sentence: 19,ion,O
Sentence: 19,batteries,O
Sentence: 20,All,O
Sentence: 20,chemicals,B-Material
Sentence: 20,were,O
Sentence: 20,used,B-Operation
Sentence: 20,as,O
Sentence: 20,received,O
Sentence: 20,.,O
Sentence: 21,The,O
Sentence: 21,stoichiometric,B-Amount-Misc
Sentence: 21,amounts,I-Amount-Misc
Sentence: 21,of,O
Sentence: 21,lithium,B-Material
Sentence: 21,hydroxide,I-Material
Sentence: 21,monohydrate,I-Material
Sentence: 21,(,O
Sentence: 21,LiOH*H2O,B-Material
Sentence: 21,),O
Sentence: 21,and,O
Sentence: 21,tetrabutyl,B-Material
Sentence: 21,titanate,I-Material
Sentence: 21,(,O
Sentence: 21,Ti(OC4H9)4,B-Material
Sentence: 21,),O
Sentence: 21,were,O
Sentence: 21,used,B-Operation
Sentence: 21,as,O
Sentence: 21,starting,O
Sentence: 21,materials,O
Sentence: 21,.,O
Sentence: 22,20,B-Number
Sentence: 22,mL,B-Amount-Unit
Sentence: 22,of,O
Sentence: 22,2,B-Number
Sentence: 22,mol,B-Amount-Unit
Sentence: 22,/,I-Amount-Unit
Sentence: 22,L,I-Amount-Unit
Sentence: 22,LiOH,B-Material
Sentence: 22,aqueous,B-Material-Descriptor
Sentence: 22,solution,I-Material-Descriptor
Sentence: 22,was,O
Sentence: 22,obtained,B-Operation
Sentence: 22,at,O
Sentence: 22,room,B-Condition-Misc
Sentence: 22,temperature,I-Condition-Misc
Sentence: 22,with,O
Sentence: 22,stirring,B-Operation
Sentence: 22,and,O
Sentence: 22,marked,B-Operation
Sentence: 22,solution,B-Material
Sentence: 22,A,I-Material
Sentence: 22,.,O
Sentence: 23,17,B-Number
Sentence: 23,mL,B-Amount-Unit
Sentence: 23,of,O
Sentence: 23,tetrabutyl,B-Material
Sentence: 23,titanate,I-Material
Sentence: 23,was,O
Sentence: 23,mixed,B-Operation
Sentence: 23,in,O
Sentence: 23,ethyl,B-Material
Sentence: 23,alcohol,I-Material
Sentence: 23,(,O
Sentence: 23,1,B-Number
Sentence: 23,:,I-Number
Sentence: 23,1,I-Number
Sentence: 23,in,B-Amount-Unit
Sentence: 23,volume,I-Amount-Unit
Sentence: 23,),O
Sentence: 23,with,O
Sentence: 23,strong,O
Sentence: 23,stirring,B-Operation
Sentence: 23,and,O
Sentence: 23,marked,B-Operation
Sentence: 23,solution,B-Material
Sentence: 23,B,I-Material
Sentence: 23,.,O
Sentence: 24,After,O
Sentence: 24,that,O
Sentence: 24,",",O
Sentence: 24,the,O
Sentence: 24,solution,B-Material
Sentence: 24,A,I-Material
Sentence: 24,was,O
Sentence: 24,dropwise,O
Sentence: 24,added,B-Operation
Sentence: 24,into,O
Sentence: 24,the,O
Sentence: 24,solution,B-Material
Sentence: 24,B,I-Material
Sentence: 24,to,O
Sentence: 24,form,O
Sentence: 24,a,O
Sentence: 24,white,B-Material-Descriptor
Sentence: 24,suspension,B-Material
Sentence: 24,with,O
Sentence: 24,strong,O
Sentence: 24,stirring,B-Operation
Sentence: 24,for,O
Sentence: 24,1,B-Number
Sentence: 24,h,B-Condition-Unit
Sentence: 24,and,O
Sentence: 24,then,O
Sentence: 24,transferred,B-Operation
Sentence: 24,to,O
Sentence: 24,stainless,B-Apparatus-Descriptor
Sentence: 24,-,I-Apparatus-Descriptor
Sentence: 24,steel,I-Apparatus-Descriptor
Sentence: 24,autoclave,B-Synthesis-Apparatus
Sentence: 24,at,O
Sentence: 24,180,B-Number
Sentence: 24,degC,B-Condition-Unit
Sentence: 24,for,O
Sentence: 24,24,B-Number
Sentence: 24,h,B-Condition-Unit
Sentence: 24,.,O
Sentence: 25,The,O
Sentence: 25,obtained,B-Operation
Sentence: 25,precursor,B-Material
Sentence: 25,was,O
Sentence: 25,calcinated,B-Operation
Sentence: 25,at,O
Sentence: 25,different,O
Sentence: 25,temperatures,O
Sentence: 25,from,O
Sentence: 25,450,B-Number
Sentence: 25,degC,B-Condition-Unit
Sentence: 25,to,O
Sentence: 25,850,B-Number
Sentence: 25,degC,B-Condition-Unit
Sentence: 25,to,O
Sentence: 25,get,O
Sentence: 25,the,O
Sentence: 25,products,B-Material
Sentence: 25,.,O
Sentence: 26,The,O
Sentence: 26,X-ray,O
Sentence: 26,diffraction,O
Sentence: 26,(,O
Sentence: 26,XRD,O
Sentence: 26,",",O
Sentence: 26,Rigaku,O
Sentence: 26,D,O
Sentence: 26,/,O
Sentence: 26,max,O
Sentence: 26,-,O
Sentence: 26,2000,O
Sentence: 26,),O
Sentence: 26,and,O
Sentence: 26,scanning,O
Sentence: 26,electron,O
Sentence: 26,microscopy,O
Sentence: 26,(,O
Sentence: 26,SEM,O
Sentence: 26,",",O
Sentence: 26,S-4800,O
Sentence: 26,),O
Sentence: 26,were,O
Sentence: 26,used,O
Sentence: 26,to,O
Sentence: 26,characterize,O
Sentence: 26,the,O
Sentence: 26,crystal,O
Sentence: 26,structure,O
Sentence: 26,and,O
Sentence: 26,observe,O
Sentence: 26,the,O
Sentence: 26,morphology,O
Sentence: 26,of,O
Sentence: 26,the,O
Sentence: 26,powders,O
Sentence: 26,,O
Sentence: 26,.,O
Sentence: 27,10.1016,O
Sentence: 27,/,O
Sentence: 27,j.jssc.2005.12.036,O
Sentence: 28,High,O
Sentence: 28,-,O
Sentence: 28,temperature,O
Sentence: 28,phase,O
Sentence: 28,equilibria,O
Sentence: 28,in,O
Sentence: 28,the,O
Sentence: 28,oxide,O
Sentence: 28,systems,O
Sentence: 28,SrFe1-xGaxO2.5-SrFe1-xGaxO3,O
Sentence: 28,(,O
Sentence: 28,",",O
Sentence: 28,0.1,O
Sentence: 28,",",O
Sentence: 28,0.2,O
Sentence: 28,),O
Sentence: 29,The,O
Sentence: 29,samples,B-Material
Sentence: 29,used,O
Sentence: 29,in,O
Sentence: 29,this,O
Sentence: 29,study,O
Sentence: 29,were,O
Sentence: 29,prepared,B-Operation
Sentence: 29,by,O
Sentence: 29,solid,B-Meta
Sentence: 29,-,I-Meta
Sentence: 29,state,I-Meta
Sentence: 29,reactions,I-Meta
Sentence: 29,.,O
Sentence: 30,Starting,O
Sentence: 30,materials,B-Material
Sentence: 30,were,B-Operation
Sentence: 30,oxides,O
Sentence: 30,Fe2O3,B-Material
Sentence: 30,(,O
Sentence: 30,99.92,B-Number
Sentence: 30,%,B-Amount-Unit
Sentence: 30,),O
Sentence: 30,",",O
Sentence: 30,Ga2O3,B-Material
Sentence: 30,(,O
Sentence: 30,99.99,B-Number
Sentence: 30,%,B-Amount-Unit
Sentence: 30,),O
Sentence: 30,and,O
Sentence: 30,strontium,B-Material
Sentence: 30,carbonate,I-Material
Sentence: 30,SrCO3,I-Material
Sentence: 30,(,O
Sentence: 30,99.94,B-Number
Sentence: 30,%,B-Amount-Unit
Sentence: 30,),O
Sentence: 30,.,O
Sentence: 31,The,O
Sentence: 31,raw,O
Sentence: 31,materials,B-Material
Sentence: 31,were,O
Sentence: 31,weighed,B-Operation
Sentence: 31,in,O
Sentence: 31,desirable,B-Amount-Misc
Sentence: 31,amounts,I-Amount-Misc
Sentence: 31,and,O
Sentence: 31,thoroughly,O
Sentence: 31,mixed,B-Operation
Sentence: 31,with,O
Sentence: 31,a,O
Sentence: 31,mortar,B-Synthesis-Apparatus
Sentence: 31,and,O
Sentence: 31,pestle,B-Synthesis-Apparatus
Sentence: 31,with,O
Sentence: 31,addition,B-Operation
Sentence: 31,of,O
Sentence: 31,ethanol,B-Material
Sentence: 31,.,O
Sentence: 32,The,O
Sentence: 32,mixtures,B-Material
Sentence: 32,were,O
Sentence: 32,pressed,B-Operation
Sentence: 32,into,O
Sentence: 32,pellets,B-Material
Sentence: 32,and,O
Sentence: 32,fired,B-Operation
Sentence: 32,at,O
Sentence: 32,900-1250,B-Number
Sentence: 32,degC,B-Condition-Unit
Sentence: 32,in,O
Sentence: 32,air,B-Material
Sentence: 32,.,O
Sentence: 33,The,O
Sentence: 33,materials,B-Material
Sentence: 33,were,O
Sentence: 33,crushed,B-Operation
Sentence: 33,into,O
Sentence: 33,powder,B-Material
Sentence: 33,",",O
Sentence: 33,pressed,B-Operation
Sentence: 33,and,O
Sentence: 33,fired,B-Operation
Sentence: 33,several,B-Condition-Misc
Sentence: 33,times,I-Condition-Misc
Sentence: 33,with,O
Sentence: 33,a,O
Sentence: 33,gradual,O
Sentence: 33,increase,O
Sentence: 33,in,O
Sentence: 33,temperature,O
Sentence: 33,before,O
Sentence: 33,single,O
Sentence: 33,-,O
Sentence: 33,phase,O
Sentence: 33,specimens,O
Sentence: 33,were,O
Sentence: 33,obtained,O
Sentence: 33,.,O
Sentence: 34,Phase,O
Sentence: 34,purity,O
Sentence: 34,and,O
Sentence: 34,determination,O
Sentence: 34,of,O
Sentence: 34,the,O
Sentence: 34,lattice,O
Sentence: 34,parameters,O
Sentence: 34,were,O
Sentence: 34,carried,O
Sentence: 34,out,O
Sentence: 34,with,O
Sentence: 34,X-ray,O
Sentence: 34,powder,O
Sentence: 34,diffraction,O
Sentence: 34,(,O
Sentence: 34,λ,O
Sentence: 34,"=",O
Sentence: 34,1.5,O
Sentence: 34,4,O
Sentence: 34,1,O
Sentence: 34,7,O
Sentence: 34,8,O
Sentence: 34,Å,O
Sentence: 34,),O
Sentence: 34,.,O
Sentence: 35,The,O
Sentence: 35,lattice,O
Sentence: 35,parameters,O
Sentence: 35,were,O
Sentence: 35,refined,O
Sentence: 35,with,O
Sentence: 35,the,O
Sentence: 35,using,O
Sentence: 35,of,O
Sentence: 35,FullProf,O
Sentence: 35,program,O
Sentence: 35,[9],O
Sentence: 35,.,O
Sentence: 36,A,O
Sentence: 36,part,O
Sentence: 36,of,O
Sentence: 36,the,O
Sentence: 36,synthesized,O
Sentence: 36,materials,O
Sentence: 36,was,O
Sentence: 36,ball,O
Sentence: 36,-,O
Sentence: 36,milled,O
Sentence: 36,in,O
Sentence: 36,ethanol,O
Sentence: 36,media,O
Sentence: 36,and,O
Sentence: 36,pressed,O
Sentence: 36,into,O
Sentence: 36,discs,O
Sentence: 36,under,O
Sentence: 36,2,O
Sentence: 36,kbar,O
Sentence: 36,uniaxial,O
Sentence: 36,load,O
Sentence: 36,.,O
Sentence: 37,The,O
Sentence: 37,disks,O
Sentence: 37,were,O
Sentence: 37,sintered,O
Sentence: 37,in,O
Sentence: 37,air,O
Sentence: 37,at,O
Sentence: 37,1250,O
Sentence: 37,degC,O
Sentence: 37,for,O
Sentence: 37,10,O
Sentence: 37,h,O
Sentence: 37,to,O
Sentence: 37,a,O
Sentence: 37,density,O
Sentence: 37,no,O
Sentence: 37,less,O
Sentence: 37,than,O
Sentence: 37,90,O
Sentence: 37,%,O
Sentence: 37,of,O
Sentence: 37,theoretical,O
Sentence: 37,.,O
Sentence: 38,Rectangular,O
Sentence: 38,bars,O
Sentence: 38,2x2x18,O
Sentence: 38,mm,O
Sentence: 38,were,O
Sentence: 38,cut,O
Sentence: 38,from,O
Sentence: 38,the,O
Sentence: 38,sintered,O
Sentence: 38,discs,O
Sentence: 38,for,O
Sentence: 38,the,O
Sentence: 38,conductivity,O
Sentence: 38,measurements,O
Sentence: 38,,O
Sentence: 38,.,O
Sentence: 39,10.1038,O
Sentence: 39,/,O
Sentence: 39,srep45030,O
Sentence: 40,Role,O
Sentence: 40,of,O
Sentence: 40,oxygen,O
Sentence: 40,functional,O
Sentence: 40,groups,O
Sentence: 40,in,O
Sentence: 40,reduced,B-Property-Misc
Sentence: 40,graphene,B-Material
Sentence: 40,oxide,I-Material
Sentence: 40,for,O
Sentence: 40,lubrication,O
Sentence: 41,The,O
Sentence: 41,sample,B-Material
Sentence: 41,was,O
Sentence: 41,prepared,B-Operation
Sentence: 41,by,O
Sentence: 41,Hummer,B-Reference
Sentence: 41,'s,I-Reference
Sentence: 41,"method44,45.",O
Sentence: 42,Graphite,B-Material
Sentence: 42,flakes,B-Material-Descriptor
Sentence: 42,(,O
Sentence: 42,10,B-Number
Sentence: 42,g,B-Amount-Unit
Sentence: 42,),O
Sentence: 42,and,O
Sentence: 42,NaNO3,B-Material
Sentence: 42,(,O
Sentence: 42,10,B-Number
Sentence: 42,g,B-Amount-Unit
Sentence: 42,),O
