Sentence #,Word,Tag
Sentence: 3,STJ,O
Sentence: 3,",",O
Sentence: 3,segundo,O
Sentence: 3,o,O
Sentence: 3,qual,O
Sentence: 3,:,O
Sentence: 3,',O
Sentence: 3,Aos,O
Sentence: 3,recursos,O
Sentence: 3,interpostos,O
Sentence: 3,com,O
Sentence: 3,fundamento,O
Sentence: 3,no,O
Sentence: 3,CPC/2015,B-LEGISLACAO
Sentence: 3,(,O
Sentence: 3,relativos,O
Sentence: 3,a,O
Sentence: 3,decisões,O
Sentence: 3,publicadas,O
Sentence: 3,a,O
Sentence: 3,partir,O
Sentence: 3,de,O
Sentence: 3,18,O
Sentence: 3,de,O
Sentence: 3,março,O
Sentence: 3,de,O
Sentence: 3,2016,O
Sentence: 3,),O
Sentence: 3,serão,O
Sentence: 3,exigidos,O
Sentence: 3,os,O
Sentence: 3,requisitos,O
Sentence: 3,de,O
Sentence: 3,admissibilidade,O
Sentence: 3,recursal,O
Sentence: 3,na,O
Sentence: 3,forma,O
Sentence: 3,do,O
Sentence: 3,novo,B-LEGISLACAO
Sentence: 3,CPC,I-LEGISLACAO
Sentence: 3,.,O
Sentence: 3,',O
Sentence: 3,Mediante,O
Sentence: 3,análise,O
Sentence: 3,do,O
Sentence: 3,recurso,O
Sentence: 3,de,O
Sentence: 3,Paulo,O
Sentence: 3,Vinícius,O
Sentence: 3,Lima,O
Sentence: 3,da,O
Sentence: 3,Silva,O
Sentence: 3,",",O
Sentence: 3,a,O
Sentence: 3,parte,O
Sentence: 3,recorrente,O
Sentence: 3,foi,O
Sentence: 3,intimada,O
Sentence: 3,da,O
Sentence: 3,decisão,O
Sentence: 3,agravada,O
Sentence: 3,em,O
Sentence: 3,8/1/2019,O
Sentence: 3,",",O
Sentence: 3,sendo,O
Sentence: 3,o,O
Sentence: 3,agravo,O
Sentence: 3,somente,O
Sentence: 3,interposto,O
Sentence: 3,em,O
Sentence: 3,11/2/2019,O
Sentence: 3,.,O
Sentence: 3,O,O
Sentence: 3,recurso,O
Sentence: 3,é,O
Sentence: 3,",",O
Sentence: 3,pois,O
Sentence: 3,",",O
Sentence: 3,manifestamente,O
Sentence: 3,intempestivo,O
Sentence: 3,",",O
Sentence: 3,porquanto,O
Sentence: 3,interposto,O
Sentence: 3,fora,O
Sentence: 3,do,O
Sentence: 3,prazo,O
Sentence: 3,de,O
Sentence: 3,15,O
Sentence: 3,dias,O
Sentence: 3,úteis,O
Sentence: 3,",",O
Sentence: 3,nos,O
Sentence: 3,termos,O
Sentence: 3,do,O
Sentence: 3,art.,B-LEGISLACAO
Sentence: 3,994,I-LEGISLACAO
Sentence: 3,",",O
Sentence: 3,VIII,B-LEGISLACAO
Sentence: 3,",",O
Sentence: 3,c,O
Sentence: 3,/,O
Sentence: 3,c,O
Sentence: 3,os,O
Sentence: 3,arts,B-LEGISLACAO
Sentence: 3,.,I-LEGISLACAO
Sentence: 3,1.003,I-LEGISLACAO
Sentence: 3,",",O
Sentence: 3,§,B-LEGISLACAO
Sentence: 3,5º,I-LEGISLACAO
Sentence: 3,",",O
Sentence: 3,1.042,B-LEGISLACAO
Sentence: 3,",",O
Sentence: 3,caput,B-LEGISLACAO
Sentence: 3,",",O
Sentence: 3,e,O
Sentence: 3,219,B-LEGISLACAO
Sentence: 3,",",O
Sentence: 3,caput,B-LEGISLACAO
Sentence: 3,",",O
Sentence: 3,todos,O
Sentence: 3,do,O
Sentence: 3,Código,B-LEGISLACAO
Sentence: 3,de,I-LEGISLACAO
Sentence: 3,Processo,I-LEGISLACAO
Sentence: 3,Civil,I-LEGISLACAO
Sentence: 3,.,O
Sentence: 4,III,O
Sentence: 4,-,O
Sentence: 4,A,O
Sentence: 4,Corte,O
Sentence: 4,Especial,O
Sentence: 4,",",O
Sentence: 4,no,O
Sentence: 4,julgamento,O
Sentence: 4,do,O
Sentence: 4,AREsp,O
Sentence: 4,n.,O
Sentence: 4,957.821,O
Sentence: 4,",",O
Sentence: 4,em,O
Sentence: 4,20/11/2017,O
Sentence: 4,",",O
Sentence: 4,chegou,O
Sentence: 4,à,O
Sentence: 4,conclusão,O
Sentence: 4,de,O
Sentence: 4,que,O
Sentence: 4,",",O
Sentence: 4,na,O
Sentence: 4,vigência,O
Sentence: 4,do,O
Sentence: 4,Código,B-LEGISLACAO
Sentence: 4,de,I-LEGISLACAO
Sentence: 4,Processo,I-LEGISLACAO
Sentence: 4,Civil,I-LEGISLACAO
Sentence: 4,de,I-LEGISLACAO
Sentence: 4,2015,I-LEGISLACAO
Sentence: 4,",",O
Sentence: 4,não,O
Sentence: 4,é,O
Sentence: 4,possível,O
Sentence: 4,a,O
Sentence: 4,pretensão,O
Sentence: 4,de,O
Sentence: 4,comprovação,O
Sentence: 4,da,O
Sentence: 4,tempestividade,O
Sentence: 4,após,O
Sentence: 4,a,O
Sentence: 4,interposição,O
Sentence: 4,do,O
Sentence: 4,recurso,O
Sentence: 4,.,O
Sentence: 5,IV,O
Sentence: 5,-,O
Sentence: 5,A,O
Sentence: 5,parte,O
Sentence: 5,recorrente,O
Sentence: 5,foi,O
Sentence: 5,intimada,O
Sentence: 5,da,O
Sentence: 5,decisão,O
Sentence: 5,agravada,O
Sentence: 5,em,O
Sentence: 5,8/1/2019,O
Sentence: 5,",",O
Sentence: 5,o,O
Sentence: 5,agravo,O
Sentence: 5,somente,O
Sentence: 5,foi,O
Sentence: 5,interposto,O
Sentence: 5,em,O
Sentence: 5,11/2/2019,O
Sentence: 5,",",O
Sentence: 5,sendo,O
Sentence: 5,portanto,O
Sentence: 5,intempestivo,O
Sentence: 5,;,O
Sentence: 5,e,O
Sentence: 5,que,O
Sentence: 5,a,O
Sentence: 5,Corte,O
Sentence: 5,Especial,O
Sentence: 5,do,O
Sentence: 5,STJ,O
Sentence: 5,",",O
Sentence: 5,no,O
Sentence: 5,julgamento,O
Sentence: 5,do,O
Sentence: 5,AREsp,O
Sentence: 5,n.,O
Sentence: 5,957.821,O
Sentence: 5,",",O
Sentence: 5,em,O
Sentence: 5,20/11/2017,O
Sentence: 5,",",O
Sentence: 5,chegou,O
Sentence: 5,à,O
Sentence: 5,conclusão,O
Sentence: 5,de,O
Sentence: 5,que,O
Sentence: 5,",",O
Sentence: 5,na,O
Sentence: 5,vigência,O
Sentence: 5,do,O
Sentence: 5,Código,B-LEGISLACAO
Sentence: 5,de,I-LEGISLACAO
Sentence: 5,Processo,I-LEGISLACAO
Sentence: 5,Civil,I-LEGISLACAO
Sentence: 5,de,I-LEGISLACAO
Sentence: 5,2015,I-LEGISLACAO
Sentence: 5,",",O
Sentence: 5,não,O
Sentence: 5,é,O
Sentence: 5,possível,O
Sentence: 5,a,O
Sentence: 5,pretensão,O
Sentence: 5,de,O
Sentence: 5,comprovação,O
Sentence: 5,da,O
Sentence: 5,tempestividade,O
Sentence: 5,após,O
Sentence: 5,a,O
Sentence: 5,interposição,O
Sentence: 5,do,O
Sentence: 5,recurso,O
Sentence: 5,.,O
Sentence: 6,Segundo,O
Sentence: 6,o,O
Sentence: 6,art.,B-LEGISLACAO
Sentence: 6,1.022,I-LEGISLACAO
Sentence: 6,do,O
Sentence: 6,Código,B-LEGISLACAO
Sentence: 6,de,I-LEGISLACAO
Sentence: 6,Processo,I-LEGISLACAO
Sentence: 6,Civil,I-LEGISLACAO
Sentence: 6,de,I-LEGISLACAO
Sentence: 6,2015,I-LEGISLACAO
Sentence: 6,",",O
Sentence: 6,os,O
Sentence: 6,embargos,O
Sentence: 6,de,O
Sentence: 6,declaração,O
Sentence: 6,são,O
Sentence: 6,cabíveis,O
Sentence: 6,para,O
Sentence: 6,esclarecer,O
Sentence: 6,obscuridade,O
Sentence: 6,;,O
Sentence: 6,eliminar,O
Sentence: 6,contradição,O
Sentence: 6,;,O
Sentence: 6,suprir,O
Sentence: 6,omissão,O
Sentence: 6,de,O
Sentence: 6,ponto,O
Sentence: 6,ou,O
Sentence: 6,questão,O
Sentence: 6,sobre,O
Sentence: 6,as,O
Sentence: 6,quais,O
Sentence: 6,o,O
Sentence: 6,juiz,O
Sentence: 6,devia,O
Sentence: 6,pronunciar-se,O
Sentence: 6,de,O
Sentence: 6,ofício,O
Sentence: 6,ou,O
Sentence: 6,a,O
Sentence: 6,requerimento,O
Sentence: 6,;,O
Sentence: 6,e/ou,O
Sentence: 6,corrigir,O
Sentence: 6,erro,O
Sentence: 6,material,O
Sentence: 6,.,O
Sentence: 7,O,O
Sentence: 7,julgador,O
Sentence: 7,não,O
Sentence: 7,está,O
Sentence: 7,obrigado,O
Sentence: 7,a,O
Sentence: 7,responder,O
Sentence: 7,a,O
Sentence: 7,todas,O
Sentence: 7,as,O
Sentence: 7,questões,O
Sentence: 7,suscitadas,O
Sentence: 7,pelas,O
Sentence: 7,partes,O
Sentence: 7,",",O
Sentence: 7,quando,O
Sentence: 7,já,O
Sentence: 7,tenha,O
Sentence: 7,encontrado,O
Sentence: 7,motivo,O
Sentence: 7,suficiente,O
Sentence: 7,para,O
Sentence: 7,proferir,O
Sentence: 7,a,O
Sentence: 7,decisão,O
Sentence: 7,.,O
Sentence: 7,A,O
Sentence: 7,prescrição,O
Sentence: 7,trazida,O
Sentence: 7,pelo,O
Sentence: 7,art.,B-LEGISLACAO
Sentence: 7,489,I-LEGISLACAO
Sentence: 7,do,O
Sentence: 7,CPC/2015,B-LEGISLACAO
Sentence: 7,veio,O
Sentence: 7,confirmar,O
Sentence: 7,a,O
Sentence: 7,jurisprudência,O
Sentence: 7,já,O
Sentence: 7,sedimentada,O
Sentence: 7,pelo,O
Sentence: 7,Colendo,O
Sentence: 7,Superior,O
Sentence: 7,Tribunal,O
Sentence: 7,de,O
Sentence: 7,Justiça,O
Sentence: 7,",",O
Sentence: 7,sendo,O
Sentence: 7,dever,O
Sentence: 7,do,O
Sentence: 7,julgador,O
Sentence: 7,apenas,O
Sentence: 7,enfrentar,O
Sentence: 7,as,O
Sentence: 7,questões,O
Sentence: 7,capazes,O
Sentence: 7,de,O
Sentence: 7,infirmar,O
Sentence: 7,a,O
Sentence: 7,conclusão,O
Sentence: 7,adotada,O
Sentence: 7,na,O
Sentence: 7,decisão,O
Sentence: 7,recorrida,O
Sentence: 7,.,O
Sentence: 7,(,O
Sentence: 7,EDcl,O
Sentence: 7,no,O
Sentence: 7,MS,O
Sentence: 7,21.315,O
Sentence: 7,/,O
Sentence: 7,DF,O
Sentence: 7,",",O
Sentence: 7,Rel,O
Sentence: 7,.,O
Sentence: 7,Ministra,O
Sentence: 7,Diva,O
Sentence: 7,Malerbi,O
Sentence: 7,(,O
Sentence: 7,desembargadora,O
Sentence: 7,Convocada,O
Sentence: 7,TRF,O
Sentence: 7,3ª,O
Sentence: 7,Região,O
Sentence: 7,),O
Sentence: 7,",",O
Sentence: 7,Primeira,O
Sentence: 7,Seção,O
Sentence: 7,",",O
Sentence: 7,julgado,O
Sentence: 7,em,O
Sentence: 7,8/6/2016,O
Sentence: 7,",",O
Sentence: 7,DJe,O
Sentence: 7,15/6/2016,O
Sentence: 7,),O
Sentence: 7,.,O
Sentence: 8,Com,O
Sentence: 8,efeito,O
Sentence: 8,",",O
Sentence: 8,o,O
Sentence: 8,acórdão,O
Sentence: 8,vergastado,O
Sentence: 8,foi,O
Sentence: 8,claro,O
Sentence: 8,ao,O
Sentence: 8,estabelecer,O
Sentence: 8,que,O
Sentence: 8,",",O
Sentence: 8,mediante,O
Sentence: 8,análise,O
Sentence: 8,do,O
Sentence: 8,recurso,O
Sentence: 8,de,O
Sentence: 8,Paulo,O
Sentence: 8,Vinícius,O
Sentence: 8,Lima,O
Sentence: 8,da,O
Sentence: 8,Silva,O
Sentence: 8,",",O
Sentence: 8,a,O
Sentence: 8,parte,O
Sentence: 8,recorrente,O
Sentence: 8,foi,O
Sentence: 8,intimada,O
Sentence: 8,da,O
Sentence: 8,decisão,O
Sentence: 8,agravada,O
Sentence: 8,em,O
Sentence: 8,8/1/2019,O
Sentence: 8,",",O
Sentence: 8,sendo,O
Sentence: 8,o,O
Sentence: 8,agravo,O
Sentence: 8,somente,O
Sentence: 8,interposto,O
Sentence: 8,em,O
Sentence: 8,11/2/2019,O
Sentence: 8,",",O
Sentence: 8,sendo,O
Sentence: 8,portanto,O
Sentence: 8,intempestivo,O
Sentence: 8,;,O
Sentence: 8,e,O
Sentence: 8,que,O
Sentence: 8,a,O
Sentence: 8,Corte,O
Sentence: 8,Especial,O
Sentence: 8,do,O
Sentence: 8,STJ,O
Sentence: 8,",",O
Sentence: 8,no,O
Sentence: 8,julgamento,O
Sentence: 8,do,O
Sentence: 8,AREsp,O
Sentence: 8,n.,O
Sentence: 8,957.821,O
Sentence: 8,",",O
Sentence: 8,em,O
Sentence: 8,20/11/2017,O
Sentence: 8,",",O
Sentence: 8,chegou,O
Sentence: 8,à,O
Sentence: 8,conclusão,O
Sentence: 8,de,O
Sentence: 8,que,O
Sentence: 8,",",O
Sentence: 8,na,O
Sentence: 8,vigência,O
Sentence: 8,do,O
Sentence: 8,Código,B-LEGISLACAO
Sentence: 8,de,I-LEGISLACAO
Sentence: 8,Processo,I-LEGISLACAO
Sentence: 8,Civil,I-LEGISLACAO
Sentence: 8,de,I-LEGISLACAO
Sentence: 8,2015,I-LEGISLACAO
Sentence: 8,",",O
Sentence: 8,não,O
Sentence: 8,é,O
Sentence: 8,possível,O
Sentence: 8,a,O
Sentence: 8,pretensão,O
Sentence: 8,de,O
Sentence: 8,comprovação,O
Sentence: 8,da,O
Sentence: 8,tempestividade,O
Sentence: 8,após,O
Sentence: 8,a,O
Sentence: 8,interposição,O
Sentence: 8,do,O
Sentence: 8,recurso,O
Sentence: 8,.,O
Sentence: 9,A,O
Sentence: 9,pretensão,O
Sentence: 9,de,O
Sentence: 9,reformar,O
Sentence: 9,o,O
Sentence: 9,julgado,O
Sentence: 9,não,O
Sentence: 9,se,O
Sentence: 9,coaduna,O
Sentence: 9,com,O
Sentence: 9,as,O
Sentence: 9,hipóteses,O
Sentence: 9,de,O
Sentence: 9,omissão,O
Sentence: 9,",",O
Sentence: 9,contradição,O
Sentence: 9,",",O
Sentence: 9,obscuridade,O
Sentence: 9,ou,O
Sentence: 9,erro,O
Sentence: 9,material,O
Sentence: 9,contidas,O
Sentence: 9,no,O
Sentence: 9,art.,B-LEGISLACAO
Sentence: 9,1.022,I-LEGISLACAO
Sentence: 9,do,O
Sentence: 9,CPC/2015,B-LEGISLACAO
Sentence: 9,",",O
Sentence: 9,razão,O
Sentence: 9,pela,O
Sentence: 9,qual,O
Sentence: 9,inviável,O
Sentence: 9,o,O
Sentence: 9,seu,O
Sentence: 9,exame,O
Sentence: 9,em,O
Sentence: 9,embargos,O
Sentence: 9,de,O
Sentence: 9,declaração,O
Sentence: 9,.,O
Sentence: 9,Nesse,O
Sentence: 9,sentido,O
Sentence: 9,:,O
Sentence: 10,INFRINGENTES,O
Sentence: 10,.,O
Sentence: 10,IMPOSSIBILIDADE,O
Sentence: 10,.,O
Sentence: 10,ART,B-LEGISLACAO
Sentence: 10,.,I-LEGISLACAO
Sentence: 10,1.022,I-LEGISLACAO
Sentence: 10,DO,O
Sentence: 10,NOVO,B-LEGISLACAO
Sentence: 10,CPC,I-LEGISLACAO
Sentence: 10,.,O
Sentence: 11,1,O
Sentence: 11,.,O
Sentence: 11,A,O
Sentence: 11,ocorrência,O
Sentence: 11,de,O
Sentence: 11,um,O
Sentence: 11,dos,O
Sentence: 11,vícios,O
Sentence: 11,previstos,O
Sentence: 11,no,O
Sentence: 11,art.,B-LEGISLACAO
Sentence: 11,1.022,I-LEGISLACAO
Sentence: 11,do,O
Sentence: 11,CPC,B-LEGISLACAO
Sentence: 11,é,O
Sentence: 11,requisito,O
Sentence: 11,de,O
Sentence: 11,admissibilidade,O
Sentence: 11,dos,O
Sentence: 11,embargos,O
Sentence: 11,de,O
Sentence: 11,declaração,O
Sentence: 11,",",O
Sentence: 11,razão,O
Sentence: 11,pela,O
Sentence: 11,qual,O
Sentence: 11,a,O
Sentence: 11,pretensão,O
Sentence: 11,de,O
Sentence: 11,mero,O
Sentence: 11,prequestionamento,O
Sentence: 11,de,O
Sentence: 11,dispositivos,O
Sentence: 11,constitucionais,O
Sentence: 11,para,O
Sentence: 11,a,O
Sentence: 11,viabilização,O
Sentence: 11,de,O
Sentence: 11,eventual,O
Sentence: 11,recurso,O
Sentence: 11,extraordinário,O
Sentence: 11,não,O
Sentence: 11,possibilita,O
Sentence: 11,a,O
Sentence: 11,sua,O
Sentence: 11,oposição,O
Sentence: 11,.,O
Sentence: 11,Precedentes,O
Sentence: 11,da,O
Sentence: 11,Corte,O
Sentence: 11,Especial,O
Sentence: 11,.,O
Sentence: 12,2,O
Sentence: 12,.,O
Sentence: 12,A,O
Sentence: 12,pretensão,O
Sentence: 12,de,O
Sentence: 12,reformar,O
Sentence: 12,o,O
Sentence: 12,julgado,O
Sentence: 12,não,O
Sentence: 12,se,O
Sentence: 12,coaduna,O
Sentence: 12,com,O
Sentence: 12,as,O
Sentence: 12,hipóteses,O
Sentence: 12,de,O
Sentence: 12,omissão,O
Sentence: 12,",",O
Sentence: 12,contradição,O
Sentence: 12,",",O
Sentence: 12,obscuridade,O
Sentence: 12,ou,O
Sentence: 12,erro,O
Sentence: 12,material,O
Sentence: 12,contidas,O
Sentence: 12,no,O
Sentence: 12,art.,B-LEGISLACAO
Sentence: 12,1.022,I-LEGISLACAO
Sentence: 12,do,O
Sentence: 12,novo,B-LEGISLACAO
Sentence: 12,CPC,I-LEGISLACAO
Sentence: 12,",",O
Sentence: 12,razão,O
Sentence: 12,pela,O
Sentence: 12,qual,O
Sentence: 12,inviável,O
Sentence: 12,o,O
Sentence: 12,seu,O
Sentence: 12,exame,O
Sentence: 12,em,O
Sentence: 12,sede,O
Sentence: 12,de,O
Sentence: 12,embargos,O
Sentence: 12,de,O
Sentence: 12,declaração,O
Sentence: 12,.,O
Sentence: 13,3,O
Sentence: 13,.,O
Sentence: 13,Evidenciado,O
Sentence: 13,o,O
Sentence: 13,caráter,O
Sentence: 13,manifestamente,O
Sentence: 13,protelatório,O
Sentence: 13,dos,O
Sentence: 13,embargos,O
Sentence: 13,de,O
Sentence: 13,declaração,O
Sentence: 13,",",O
Sentence: 13,cabe,O
Sentence: 13,a,O
Sentence: 13,aplicação,O
Sentence: 13,da,O
Sentence: 13,multa,O
Sentence: 13,prevista,O
Sentence: 13,no,O
Sentence: 13,parágrafo,B-LEGISLACAO
Sentence: 13,único,I-LEGISLACAO
Sentence: 13,do,O
Sentence: 13,art.,B-LEGISLACAO
Sentence: 13,538,I-LEGISLACAO
Sentence: 13,do,O
Sentence: 13,CPC/1973,B-LEGISLACAO
Sentence: 13,.,O
Sentence: 14,Assevera,O
Sentence: 14,que,O
Sentence: 14,a,O
Sentence: 14,ilegitimidade,O
Sentence: 14,do,O
Sentence: 14,ente,O
Sentence: 14,público,O
Sentence: 14,advém,O
Sentence: 14,dos,O
Sentence: 14,arts,B-LEGISLACAO
Sentence: 14,.,I-LEGISLACAO
Sentence: 14,1º,I-LEGISLACAO
Sentence: 14,e,O
Sentence: 14,3º,B-LEGISLACAO
Sentence: 14,da,O
Sentence: 14,Lei,B-LEGISLACAO
Sentence: 14,n.,I-LEGISLACAO
Sentence: 14,9.277/1996,I-LEGISLACAO
Sentence: 14,",",O
Sentence: 14,o,O
Sentence: 14,quais,O
Sentence: 14,preveem,O
Sentence: 14,a,O
Sentence: 14,possibilidade,O
Sentence: 14,de,O
Sentence: 14,delegação,O
Sentence: 14,da,O
Sentence: 14,exploração,O
Sentence: 14,das,O
Sentence: 14,rodovias,O
Sentence: 14,aos,O
Sentence: 14,estados,O
Sentence: 14,e,O
Sentence: 14,aos,O
Sentence: 14,municípios,O
Sentence: 14,mediante,O
Sentence: 14,convênio,O
Sentence: 14,",",O
Sentence: 14,bem,O
Sentence: 14,como,O
Sentence: 14,do,O
Sentence: 14,art.,B-LEGISLACAO
Sentence: 14,4.º,I-LEGISLACAO
Sentence: 14,da,O
Sentence: 14,Lei,B-LEGISLACAO
Sentence: 14,n.,I-LEGISLACAO
Sentence: 14,9.277/1996,I-LEGISLACAO
Sentence: 14,que,O
Sentence: 14,estipula,O
Sentence: 14,que,O
Sentence: 14,a,O
Sentence: 14,concessão,O
Sentence: 14,para,O
Sentence: 14,empresas,O
Sentence: 14,particulares,O
Sentence: 14,será,O
Sentence: 14,de,O
Sentence: 14,responsabilidade,O
Sentence: 14,do,O
Sentence: 14,estado,O
Sentence: 14,da,O
Sentence: 14,Federação,O
Sentence: 14,ou,O
Sentence: 14,do,O
Sentence: 14,município,O
Sentence: 14,.,O
Sentence: 15,PROCESSUAL,O
Sentence: 15,CIVIL,O
Sentence: 15,.,O
Sentence: 15,ENUNCIADO,O
Sentence: 15,ADMINISTRATIVO,O
Sentence: 15,2,O
Sentence: 15,/,O
Sentence: 15,STJ,O
Sentence: 15,.,O
Sentence: 15,VIOLAÇÃO,O
Sentence: 15,AO,O
Sentence: 15,ART,B-LEGISLACAO
Sentence: 15,.,I-LEGISLACAO
Sentence: 15,535,I-LEGISLACAO
Sentence: 15,DO,O
Sentence: 15,CPC,B-LEGISLACAO
Sentence: 15,.,O
Sentence: 15,INOCORRÊNCIA,O
Sentence: 15,.,O
Sentence: 15,CONTRATO,O
Sentence: 15,DE,O
Sentence: 15,CONCESSÃO,O
Sentence: 15,.,O
Sentence: 15,RODOVIA,O
Sentence: 15,FEDERAL,O
Sentence: 15,.,O
Sentence: 15,PEDÁGIO,O
Sentence: 15,.,O
Sentence: 15,LEGITIMIDADE,O
Sentence: 15,PASSIVA,O
Sentence: 15,.,O
Sentence: 15,INCIDÊNCIA,O
Sentence: 15,DA,O
Sentence: 15,SÚMULA,O
Sentence: 15,211,O
Sentence: 15,/,O
Sentence: 15,STJ,O
Sentence: 15,.,O
Sentence: 15,AGRAVO,O
Sentence: 15,INTERNO,O
Sentence: 15,NÃO,O
Sentence: 15,PROVIDO,O
Sentence: 15,.,O
Sentence: 16,PROCESSUAL,O
Sentence: 16,CIVIL,O
Sentence: 16,.,O
Sentence: 16,ADMINISTRATIVO,O
Sentence: 16,.,O
Sentence: 16,CONTRATO,O
Sentence: 16,DE,O
Sentence: 16,CONCESSÃO,O
Sentence: 16,.,O
Sentence: 16,RODOVIA,O
Sentence: 16,FEDERAL,O
Sentence: 16,.,O
Sentence: 16,PEDÁGIO,O
Sentence: 16,.,O
Sentence: 16,LEGITIMIDADE,O
Sentence: 16,PASSIVA,O
Sentence: 16,.,O
Sentence: 16,UNIÃO,O
Sentence: 16,E,O
Sentence: 16,AGÊNCIA,O
Sentence: 16,NACIONAL,O
Sentence: 16,DE,O
Sentence: 16,TRANSPORTES,O
Sentence: 16,TERRESTRES,O
Sentence: 16,(,O
Sentence: 16,ANTT,O
Sentence: 16,),O
Sentence: 16,.,O
Sentence: 16,VIOLAÇÃO,O
Sentence: 16,AO,O
Sentence: 16,ART,B-LEGISLACAO
Sentence: 16,.,I-LEGISLACAO
Sentence: 16,535,I-LEGISLACAO
Sentence: 16,DO,O
Sentence: 16,CPC,B-LEGISLACAO
Sentence: 16,.,O
Sentence: 16,INOCORRÊNCIA,O
Sentence: 16,.,O
Sentence: 17,PROCESSUAL,O
Sentence: 17,CIVIL,O
Sentence: 17,E,O
Sentence: 17,ADMINISTRATIVO,O
Sentence: 17,.,O
